A	Coef.REF - HET	Coef.REF - KO	Coef.REF - WT	Coef.HET - REF	Coef.HET - KO	Coef.HET - WT	Coef.KO - REF	Coef.KO - HET	Coef.KO - WT	Coef.WT - REF	Coef.WT - HET	Coef.WT - KO	t.REF - HET	t.REF - KO	t.REF - WT	t.HET - REF	t.HET - KO	t.HET - WT	t.KO - REF	t.KO - HET	t.KO - WT	t.WT - REF	t.WT - HET	t.WT - KO	p.value.REF - HET	p.value.REF - KO	p.value.REF - WT	p.value.HET - REF	p.value.HET - KO	p.value.HET - WT	p.value.KO - REF	p.value.KO - HET	p.value.KO - WT	p.value.WT - REF	p.value.WT - HET	p.value.WT - KO	p.value.adj.REF - HET	p.value.adj.REF - KO	p.value.adj.REF - WT	p.value.adj.HET - REF	p.value.adj.HET - KO	p.value.adj.HET - WT	p.value.adj.KO - REF	p.value.adj.KO - HET	p.value.adj.KO - WT	p.value.adj.WT - REF	p.value.adj.WT - HET	p.value.adj.WT - KO	F	F.p.value
SF3B2	-1.313965	3.85024893	3.49091476	2.32192809	-3.85024893	-0.35933417	-1.52832083	-3.49091476	0.35933417	-1.16898666	-2.32192809	1.52832083	1.16898666	1.6481995	1.4943772	0.9939619	-1.6481995	-0.2175377	-0.9252317	-1.4943772	0.2175377	-0.707694	-0.9939619	0.9252317	0.707694	0.1382011143	0.1737067494	0.3495565888	0.1382011143	0.8332742357	0.3820993626	0.1737067494	0.8332742357	0.4993734471	0.3495565888	0.3820993626	0.4993734471	0.56743751622	0.57463180612	0.84005331988	0.56743751622	0.99268824044	0.9429959267	0.57463180612	0.99268824044	1	0.84005331988	0.9429959267	1	1.0725328	0.4140000275
SF3B3	-1.8235575	2.81098647	1.9493323	2.1949875	-2.81098647	-0.86165417	-0.61599897	-1.9493323	0.86165417	0.2456552	-2.1949875	0.61599897	-0.2456552	1.176735	0.8160294	0.9188656	-1.176735	-0.5101148	-0.3646825	-0.8160294	0.5101148	0.1454323	-0.9188656	0.3646825	-0.1454323	0.2733638231	0.4382716238	0.3852233712	0.2733638231	0.6238423008	0.7248680835	0.4382716238	0.6238423008	0.8879928712	0.3852233712	0.7248680835	0.8879928712	0.69102003264	0.82014368202	0.84026847844	0.69102003264	0.98730465336	1	0.82014368202	0.98730465336	1	0.84026847844	1	1	0.468862	0.712244323
SFPQ	0.2450718	4.80295722	6.46627267	6.55040172	-4.80295722	1.66331545	1.7474445	-6.46627267	-1.66331545	0.08412905	-6.55040172	-1.7474445	-0.08412905	1.7085014	2.3001737	2.3301	-1.7085014	0.836751	0.8790732	-2.3001737	-0.836751	0.0423221	-2.3301	-0.8790732	-0.0423221	0.1261979102	0.050687518	0.0483809233	0.1261979102	0.4271913167	0.4051732781	0.050687518	0.4271913167	0.9672865718	0.0483809233	0.4051732781	0.9672865718	0.54040577498	0.36474110881	0.45856317452	0.54040577498	0.96986823178	0.9649700325	0.36474110881	0.96986823178	1	0.45856317452	0.9649700325	1	2.1134949	0.1773196831
SLC12A2	-1.8098679	2.69997545	3.47395148	2.94563065	-2.69997545	0.77397603	0.2456552	-3.47395148	-0.77397603	-0.52832083	-2.94563065	-0.2456552	0.52832083	1.4692175	1.890384	1.6028931	-1.4692175	0.5956193	0.1890459	-1.890384	-0.5956193	-0.4065734	-1.6028931	-0.1890459	0.4065734	0.1802388027	0.0956390612	0.1479022379	0.1802388027	0.5680107904	0.8547986166	0.0956390612	0.5680107904	0.6950571851	0.1479022379	0.8547986166	0.6950571851	0.61189039515	0.47179122738	0.72563093952	0.61189039515	0.97344869594	1	0.47179122738	0.97344869594	1	0.72563093952	1	1	1.2180163	0.3646903983
SLC12A9	-2.2742535	-2.0762729	0	-1.41597584	2.0762729	2.0762729	0.66029706	0	-2.0762729	-1.41597584	1.41597584	-0.66029706	1.41597584	-1.0681957	0	-0.7284877	1.0681957	1.5106568	0.4804196	0	-1.5106568	-1.0302372	0.7284877	-0.4804196	1.0302372	0.3168227101	1	0.4872372029	0.3168227101	0.1695936025	0.6438831118	1	0.1695936025	0.3332499971	0.4872372029	0.6438831118	0.3332499971	0.71709179698	1	0.85024860792	0.71709179698	0.93949471875	1	1	0.93949471875	1	0.85024860792	1	1	0.9377533	0.466573718
SLC16A1	-2.0387578	-0.52832083	1.05664167	0.47765314	0.52832083	1.5849625	1.00597397	-1.05664167	-1.5849625	-0.57898853	-0.47765314	-1.00597397	0.57898853	-0.2999294	0.5998588	0.2711652	0.2999294	1.2724927	0.8076498	-0.5998588	-1.2724927	-0.464843	-0.2711652	-0.8076498	0.464843	0.7719312163	0.5653181901	0.7931787569	0.7719312163	0.2391867341	0.4428082098	0.5653181901	0.2391867341	0.6545224442	0.7931787569	0.4428082098	0.6545224442	0.92578692265	0.8476958493	0.95477808739	0.92578692265	0.96986823178	0.97172102626	0.8476958493	0.96986823178	1	0.95477808739	0.97172102626	1	0.5672988	0.6519859583
SLC1A4	0.1118199	-3.2489625	-1.55432167	-1.35933417	3.2489625	1.69464083	1.88962833	1.55432167	-1.69464083	0.1949875	1.35933417	-1.88962833	-0.1949875	-1.4082534	-0.6737162	-0.5891995	1.4082534	1.0387924	1.1583172	0.6737162	-1.0387924	0.1195248	0.5891995	-1.1583172	-0.1195248	0.1969774283	0.5196139152	0.5721021534	0.1969774283	0.3294910023	0.2803780089	0.5196139152	0.3294910023	0.9078278197	0.5721021534	0.2803780089	0.9078278197	0.63948951141	0.84493284757	0.85949866047	0.63948951141	0.96986823178	0.9429959267	0.84493284757	0.96986823178	1	0.85949866047	0.9429959267	1	0.8582452	0.5010572374
SLC1A5	1.5110128	0.6458818	-0.26483439	0.46735916	-0.6458818	-0.91071619	-0.17852265	0.26483439	0.91071619	0.73219354	-0.46735916	0.17852265	-0.73219354	0.7028251	-0.2881831	0.5085632	-0.7028251	-1.4014972	-0.2747277	0.2881831	1.4014972	1.1267695	-0.5085632	0.2747277	-1.1267695	0.5022428431	0.7805843944	0.6248814193	0.5022428431	0.1989140138	0.7905367519	0.7805843944	0.1989140138	0.2927315906	0.6248814193	0.7905367519	0.2927315906	0.82890910273	0.94350105879	0.87452047222	0.82890910273	0.96986823178	1	0.94350105879	0.96986823178	1	0.87452047222	1	1	0.7732758	0.5409932439
SLC25A13	-1.3606218	-1.8306177	-2.87645221	-1.8306177	1.8306177	-1.04583451	0	2.87645221	1.04583451	1.04583451	1.8306177	0	-1.04583451	-0.859824	-1.3510427	-0.859824	0.859824	-0.6946881	0	1.3510427	0.6946881	0.6946881	0.859824	0	-0.6946881	0.415085483	0.2139081696	0.415085483	0.415085483	0.5070613786	1	0.2139081696	0.5070613786	0.5070613786	0.415085483	1	0.5070613786	0.78687834494	0.6253722558	0.85024860792	0.78687834494	0.96986823178	1	0.6253722558	0.96986823178	1	0.85024860792	1	1	0.6335581	0.6140339183
SLC25A6	2.4475601	-0.05983323	-0.56883415	-0.62856842	0.05983323	-0.50900092	-0.56873519	0.56883415	0.50900092	-0.05973427	0.62856842	0.56873519	0.05973427	-0.0635727	-0.604385	-0.6678525	0.0635727	-0.7648241	-0.8545808	0.604385	0.7648241	-0.0897566	0.6678525	0.8545808	0.0897566	0.9508814374	0.5624516438	0.5231577372	0.9508814374	0.4664924054	0.417815009	0.5624516438	0.4664924054	0.9307029097	0.5231577372	0.417815009	0.9307029097	1	0.8476958493	0.85024860792	1	0.96986823178	0.96534166885	0.8476958493	0.96986823178	1	0.85024860792	0.96534166885	1	0.3733774	0.7746943961
SLC39A14	0.0859103	0.92519882	1.93960284	3.63424367	-0.92519882	1.01440402	2.70904485	-1.93960284	-1.01440402	1.69464083	-3.63424367	-2.70904485	-1.69464083	0.3359303	0.7042501	1.319557	-0.3359303	0.5208829	1.3910582	-0.7042501	-0.5208829	0.8701754	-1.319557	-1.3910582	-0.8701754	0.7456262209	0.5014019439	0.2237519339	0.7456262209	0.6166555273	0.2019389555	0.5014019439	0.6166555273	0.4097339403	0.2237519339	0.2019389555	0.4097339403	0.91654304754	0.84169124448	0.76184804817	0.91654304754	0.98347640088	0.9429959267	0.84169124448	0.98347640088	1	0.76184804817	0.9429959267	1	0.9060532	0.4799990366
SLC3A2	5.0927889	-0.05465521	0.16074025	0.00180235	0.05465521	0.21539546	0.05645756	-0.16074025	-0.21539546	-0.1589379	-0.00180235	-0.05645756	0.1589379	-0.0751581	0.221039	0.0024785	0.0751581	0.4188861	0.1097947	-0.221039	-0.4188861	-0.3090913	-0.0024785	-0.1097947	0.3090913	0.9419475939	0.8306389938	0.9980835926	0.9419475939	0.6863986472	0.9152958402	0.8306389938	0.6863986472	0.7652053242	0.9980835926	0.9152958402	0.7652053242	1	0.94891328588	1	1	0.99268824044	1	0.94891328588	0.99268824044	1	1	1	1	0.06388	0.9774802007
SLC44A1	0.6555275	-5.23441824	-4.03157917	-3.99218804	5.23441824	1.20283908	1.2422302	4.03157917	-1.20283908	0.03939113	3.99218804	-1.2422302	-0.03939113	-2.2700242	-1.7483858	-1.7313029	2.2700242	0.7377082	0.761867	1.7483858	-0.7377082	0.0241588	1.7313029	-0.761867	-0.0241588	0.0531223867	0.1187992057	0.1219171146	0.0531223867	0.4819171488	0.4681584919	0.1187992057	0.4819171488	0.9813219176	0.1219171146	0.4681584919	0.9813219176	0.35999442633	0.50624035455	0.68734861752	0.35999442633	0.96986823178	0.97172102626	0.50624035455	0.96986823178	1	0.68734861752	0.97172102626	1	1.7193507	0.2404474898
SLC44A2	3.4300917	-0.45503202	-0.5032156	-0.35664491	0.45503202	-0.04818358	0.09838711	0.5032156	0.04818358	0.14657069	0.35664491	-0.09838711	-0.14657069	-0.4638389	-0.5129551	-0.3635476	0.4638389	-0.0694607	0.1418334	0.5129551	0.0694607	0.2112941	0.3635476	-0.1418334	-0.2112941	0.6552111707	0.6219424335	0.7256830027	0.6552111707	0.9463400002	0.8907435453	0.6219424335	0.9463400002	0.8379789077	0.7256830027	0.8907435453	0.8379789077	0.86306680217	0.84981022683	0.92744733482	0.86306680217	1	1	0.84981022683	1	1	0.92744733482	1	1	0.0953089	0.9604676954
SLC7A1	-1.173972	-3.13928417	-0.52832083	-3.49224873	3.13928417	2.61096334	-0.35296456	0.52832083	-2.61096334	-2.9639279	3.49224873	0.35296456	2.9639279	-1.5271881	-0.2570157	-1.698897	1.5271881	1.796295	-0.2428332	0.2570157	-1.796295	-2.0391282	1.698897	0.2428332	2.0391282	0.1655064325	0.8036999552	0.1280426112	0.1655064325	0.1104492386	0.8142886527	0.8036999552	0.1104492386	0.0760345461	0.1280426112	0.8142886527	0.0760345461	0.59856730514	0.94490147522	0.69625604477	0.59856730514	0.92177541338	1	0.94490147522	0.92177541338	1	0.69625604477	1	1	2.1933523	0.1671057816
SLC7A5	-0.5385617	-4.42352911	-3.28754579	-1.56681324	4.42352911	1.13598333	2.85671587	3.28754579	-1.13598333	1.72073255	1.56681324	-2.85671587	-1.72073255	-1.739151	-1.2925287	-0.616007	1.739151	0.6316192	1.5883655	1.2925287	-0.6316192	0.9567462	0.616007	-1.5883655	-0.9567462	0.1204753257	0.2325088675	0.5551298174	0.1204753257	0.5453825211	0.1511424142	0.2325088675	0.5453825211	0.3669088802	0.5551298174	0.1511424142	0.3669088802	0.52777781777	0.63654987825	0.85624022475	0.52777781777	0.96986823178	0.9429959267	0.63654987825	0.96986823178	1	0.85624022475	0.9429959267	1	1.4440744	0.30101796
SNAP25	-3.0049356	-1.05664167	0	0	1.05664167	1.05664167	1.05664167	0	-1.05664167	0	0	-1.05664167	0	-0.8388852	0	0	0.8388852	1.1863628	1.1863628	0	-1.1863628	0	0	-1.1863628	0	0.4260613191	1	1	0.4260613191	0.2697547248	0.2697547248	1	0.2697547248	1	1	0.2697547248	1	0.7972943719	1	1	0.7972943719	0.96986823178	0.9429959267	1	0.96986823178	1	1	0.9429959267	1	0.6568131	0.601222194
SNRNP70	-1.9009066	2.58715638	3.64379805	4.70043972	-2.58715638	1.05664167	2.11328333	-3.64379805	-1.05664167	1.05664167	-4.70043972	-2.11328333	-1.05664167	1.5712345	2.2129552	2.8546759	-1.5712345	0.9075301	1.8150603	-2.2129552	-0.9075301	0.9075301	-2.8546759	-1.8150603	-0.9075301	0.1550462061	0.0580544465	0.0214856337	0.1550462061	0.390832115	0.1073319648	0.0580544465	0.390832115	0.390832115	0.0214856337	0.1073319648	0.390832115	0.58498514533	0.38049557372	0.33062456757	0.58498514533	0.96986823178	0.94046537353	0.38049557372	0.96986823178	1	0.33062456757	0.94046537353	1	3.0570162	0.0921557984
SNRPB	-1.010229	1.94563065	2.45048837	2.05797564	-1.94563065	0.50485772	0.112345	-2.45048837	-0.50485772	-0.39251273	-2.05797564	-0.112345	0.39251273	0.8723848	1.0987537	0.9227582	-0.8723848	0.3201339	0.0712388	-1.0987537	-0.3201339	-0.2488951	-0.9227582	-0.0712388	0.2488951	0.408598066	0.3040655261	0.3833109484	0.408598066	0.7571269713	0.9449689959	0.3040655261	0.7571269713	0.8097576368	0.3833109484	0.9449689959	0.8097576368	0.78304286049	0.71944995672	0.84005331988	0.78304286049	0.99268824044	1	0.71944995672	0.99268824044	1	0.84005331988	1	1	0.4098749	0.750411531
SNRPD1	-2.6142465	-0.77397603	-1.05664167	-0.52832083	0.77397603	-0.28266564	0.2456552	1.05664167	0.28266564	0.52832083	0.52832083	-0.2456552	-0.52832083	-0.4923561	-0.6721706	-0.3360853	0.4923561	-0.2542961	0.2210002	0.6721706	0.2542961	0.4752964	0.3360853	-0.2210002	-0.4752964	0.6357887595	0.5205466174	0.7455137128	0.6357887595	0.8057270993	0.8306681976	0.5205466174	0.8057270993	0.6473729692	0.7455137128	0.8306681976	0.6473729692	0.85829808002	0.84493284757	0.935396705	0.85829808002	0.99268824044	1	0.84493284757	0.99268824044	1	0.935396705	1	1	0.175507	0.9099869153
SNRPD3	-2.2178991	0	-2.62345491	-1.05664167	0	-2.62345491	-1.05664167	2.62345491	2.62345491	1.56681324	1.05664167	1.05664167	-1.56681324	0	-1.3990193	-0.5634791	0	-1.978512	-0.7968798	1.3990193	1.978512	1.1816322	0.5634791	0.7968798	-1.1816322	1	0.1996284577	0.5886604345	1	0.0835035319	0.4486859271	0.1996284577	0.0835035319	0.2715231318	0.5886604345	0.4486859271	0.2715231318	1	0.6114973713	0.86169969675	1	0.91076806248	0.97172102626	0.6114973713	0.91076806248	1	0.86169969675	0.97172102626	1	1.4924582	0.2891539896
SNRPF	-1.7104156	-1.30229687	-2.50259821	-1.56681324	1.30229687	-1.20030135	-0.26451637	2.50259821	1.20030135	0.93578497	1.56681324	0.26451637	-0.93578497	-0.5664565	-1.0885482	-0.6815124	0.5664565	-0.7383492	-0.1627137	1.0885482	0.7383492	0.5756355	0.6815124	0.1627137	-0.5756355	0.5867301481	0.3082799973	0.5149252426	0.5867301481	0.481548683	0.8748078174	0.3082799973	0.481548683	0.5808013081	0.5149252426	0.8748078174	0.5808013081	0.83070515893	0.72695756119	0.85024860792	0.83070515893	0.96986823178	1	0.72695756119	0.96986823178	1	0.85024860792	1	1	0.4433009	0.7286077625
SOD1	-2.8826964	-0.52832083	0	-0.93578497	0.52832083	0.52832083	-0.40746414	0	-0.52832083	-0.93578497	0.93578497	0.40746414	0.93578497	-0.4144307	0	-0.7340577	0.4144307	0.5860935	-0.4520209	0	-0.5860935	-1.0381144	0.7340577	0.4520209	1.0381144	0.6895261889	1	0.4840188631	0.6895261889	0.5740876221	0.6633440243	1	0.5740876221	0.3297877254	0.4840188631	0.6633440243	0.3297877254	0.88635226491	1	0.85024860792	0.88635226491	0.97372731209	1	1	0.97372731209	1	0.85024860792	1	1	0.4198478	0.7438602021
SPRR1B	-1.9411825	1.5849625	0.52832083	-1.43256018	-1.5849625	-1.05664167	-3.01752268	-0.52832083	1.05664167	-1.96088102	1.43256018	3.01752268	1.96088102	0.7473819	0.2491273	-0.6755172	-0.7473819	-0.7046384	-2.0122832	-0.2491273	0.7046384	-1.3076448	0.6755172	2.0122832	1.3076448	0.4763764521	0.809584277	0.5185284435	0.4763764521	0.5011729963	0.0792587033	0.809584277	0.5011729963	0.2275760863	0.5185284435	0.0792587033	0.2275760863	0.82890910273	0.94496626315	0.85024860792	0.82890910273	0.96986823178	0.94046537353	0.94496626315	0.96986823178	1	0.85024860792	0.94046537353	1	1.3947425	0.3137145453
SPRR2E	0.6615733	-0.43466873	-1.13105511	-1.14619741	0.43466873	-0.69638638	-0.71152868	1.13105511	0.69638638	-0.0151423	1.14619741	0.71152868	0.0151423	-0.1189951	-0.3096381	-0.3137834	0.1189951	-0.2696099	-0.2754723	0.3096381	0.2696099	-0.0058624	0.3137834	0.2754723	0.0058624	0.9082341241	0.7648046232	0.7617689485	0.9082341241	0.7943330729	0.7899849151	0.7648046232	0.7943330729	0.9954670693	0.7617689485	0.7899849151	0.9954670693	1	0.93655022284	0.93661413577	1	0.99268824044	1	0.93655022284	0.99268824044	1	0.93661413577	1	1	0.0575212	0.9806098714
SPTAN1	0.691271	-4.98134189	-5.45169192	-2.94429667	4.98134189	-0.47035002	2.03704522	5.45169192	0.47035002	2.50739524	2.94429667	-2.03704522	-2.50739524	-2.7656195	-3.0267558	-1.6346608	2.7656195	-0.3693025	1.5994171	3.0267558	0.3693025	1.9687196	1.6346608	-1.5994171	-1.9687196	0.0246330073	0.0165302876	0.1410370429	0.0246330073	0.7215545319	0.1486716889	0.0165302876	0.7215545319	0.0847749685	0.1410370429	0.1486716889	0.0847749685	0.25662446366	0.21366927317	0.71351998476	0.25662446366	0.99268824044	0.9429959267	0.21366927317	0.99268824044	1	0.71351998476	0.9429959267	1	3.9116776	0.054963625
SPTBN1	1.0114547	0.71276767	-1.77292847	0.77531001	-0.71276767	-2.48569614	0.06254233	1.77292847	2.48569614	2.54823848	-0.77531001	-0.06254233	-2.54823848	0.2565846	-0.638225	0.2790988	-0.2565846	-1.2654518	0.0318399	0.638225	1.2654518	1.2972917	-0.2790988	-0.0318399	-1.2972917	0.8040211869	0.5412891208	0.7872990772	0.8040211869	0.241571581	0.9753853637	0.5412891208	0.241571581	0.2309448659	0.7872990772	0.9753853637	0.2309448659	0.93844881121	0.8476958493	0.95477808739	0.93844881121	0.96986823178	1	0.8476958493	0.96986823178	1	0.95477808739	1	1	0.7305446	0.5623382697
SRC	-1.8580223	-2.23808184	-0.52832083	-2.11328333	2.23808184	1.70976101	0.1247985	0.52832083	-1.70976101	-1.5849625	2.11328333	-0.1247985	1.5849625	-1.1981959	-0.2828457	-1.1313828	1.1981959	1.2945006	0.0944879	0.2828457	-1.2945006	-1.2000127	1.1313828	-0.0944879	1.2000127	0.2653726084	0.7845272188	0.2908981625	0.2653726084	0.2318602838	0.9270620187	0.7845272188	0.2318602838	0.2647050053	0.2908981625	0.9270620187	0.2647050053	0.68858766044	0.94350105879	0.81873757036	0.68858766044	0.96986823178	1	0.94350105879	0.96986823178	1	0.81873757036	1	1	0.9976983	0.4423141561
SRI	-2.4386391	-2.94429667	0	0	2.94429667	2.94429667	2.94429667	0	-2.94429667	0	0	-2.94429667	0	-1.8071326	0	0	1.8071326	2.5556714	2.5556714	0	-2.5556714	0	0	-2.5556714	0	0.108638624	1	1	0.108638624	0.034072602	0.034072602	1	0.034072602	1	1	0.034072602	1	0.50787932804	1	1	0.50787932804	0.77322961993	0.8874201335	1	0.77322961993	1	1	0.8874201335	1	3.048013	0.0926916536
SRP14	-2.0157572	-1.6356302	-0.52832083	-2.18995187	1.6356302	1.10730936	-0.55432167	0.52832083	-1.10730936	-1.66163104	2.18995187	0.55432167	1.66163104	-0.9158969	-0.2958416	-1.2262981	0.9158969	0.8768907	-0.4389735	0.2958416	-0.8768907	-1.3158642	1.2262981	0.4389735	1.3158642	0.3866865344	0.7749388344	0.2552006794	0.3866865344	0.4062885592	0.6723784075	0.7749388344	0.4062885592	0.2249315164	0.2552006794	0.6723784075	0.2249315164	0.78072555151	0.94017590129	0.78748019021	0.78072555151	0.96986823178	1	0.94017590129	0.96986823178	1	0.78748019021	1	1	0.8626529	0.4990741417
SRP9	-2.731239	0	-0.77397603	-1.1949875	0	-0.77397603	-1.1949875	0.77397603	0.77397603	-0.42101147	1.1949875	1.1949875	0.42101147	0	-0.4891384	-0.7552098	0	-0.6917462	-1.068028	0.4891384	0.6917462	-0.3762818	0.7552098	1.068028	0.3762818	1	0.6379656344	0.4719236254	1	0.5088106863	0.3168938542	0.6379656344	0.5088106863	0.716560732	0.4719236254	0.3168938542	0.716560732	1	0.85143405893	0.85024860792	1	0.96986823178	0.9429959267	0.85143405893	0.96986823178	1	0.85024860792	0.9429959267	1	0.4601034	0.7178198455
SRSF1	-0.2356221	1.57910595	5.22602397	2.90718351	-1.57910595	3.64691802	1.32807756	-5.22602397	-3.64691802	-2.31884045	-2.90718351	-1.32807756	2.31884045	0.7336063	2.4278573	1.3505921	-0.7336063	2.3960328	0.8725497	-2.4278573	-2.3960328	-1.523483	-1.3505921	-0.8725497	1.523483	0.4842791976	0.0415547944	0.2140463804	0.4842791976	0.0436634683	0.4085133578	0.0415547944	0.0436634683	0.166414683	0.2140463804	0.4085133578	0.166414683	0.82890910273	0.33230523278	0.75077574638	0.82890910273	0.8237054289	0.96534166885	0.33230523278	0.8237054289	1	0.75077574638	0.96534166885	1	2.8655658	0.1044291194
SRSF10	-2.6437921	3.68545559	4.45943162	4.45943162	-3.68545559	0.77397603	0.77397603	-4.45943162	-0.77397603	0	-4.45943162	-0.77397603	0	3.5707267	4.3206087	4.3206087	-3.5707267	1.0604933	1.0604933	-4.3206087	-1.0604933	0	-4.3206087	-1.0604933	0	0.0073737835	0.002587856	0.002587856	0.0073737835	0.3201038013	0.3201038013	0.002587856	0.3201038013	1	0.002587856	0.3201038013	1	0.15137943858	0.07911626249	0.09036591518	0.15137943858	0.96986823178	0.9429959267	0.07911626249	0.96986823178	1	0.09036591518	0.9429959267	1	7.1279128	0.0121301449
SRSF3	-0.4084618	2.48179528	3.36308068	3.15926911	-2.48179528	0.8812854	0.67747383	-3.36308068	-0.8812854	-0.20381157	-3.15926911	-0.67747383	0.20381157	1.2249525	1.6599331	1.5593368	-1.2249525	0.6151555	0.4728908	-1.6599331	-0.6151555	-0.1422647	-1.5593368	-0.4728908	0.1422647	0.2556802285	0.1357858785	0.1578110635	0.2556802285	0.5556643761	0.6490148507	0.1357858785	0.5556643761	0.890413806	0.1578110635	0.6490148507	0.890413806	0.67445914748	0.52693169167	0.73707244177	0.67445914748	0.96986823178	1	0.52693169167	0.96986823178	1	0.73707244177	1	1	1.016112	0.4351490391
SRSF6	-1.84795	1.4767148	4	2.94335833	-1.4767148	2.5232852	1.46664354	-4	-2.5232852	-1.05664167	-2.94335833	-1.46664354	1.05664167	0.8176354	2.2147416	1.6296945	-0.8176354	1.9758065	1.148425	-2.2147416	-1.9758065	-0.8273815	-1.6296945	-1.148425	0.8273815	0.4374058306	0.0578933832	0.142090656	0.4374058306	0.0838529655	0.2842053521	0.0578933832	0.0838529655	0.4321770523	0.142090656	0.2842053521	0.4321770523	0.81079265645	0.38049557372	0.71351998476	0.81079265645	0.91076806248	0.9429959267	0.38049557372	0.91076806248	1	0.71351998476	0.9429959267	1	2.2787185	0.1569710736
SRSF7	-0.7016794	2.91969992	4.05898409	2.26154495	-2.91969992	1.13928417	-0.65815497	-4.05898409	-1.13928417	-1.79743914	-2.26154495	0.65815497	1.79743914	1.143355	1.5894988	0.8856214	-1.143355	0.6309427	-0.3644903	-1.5894988	-0.6309427	-0.995433	-0.8856214	0.3644903	0.995433	0.2861833181	0.1508873338	0.4018402057	0.2861833181	0.5458027923	0.725006031	0.1508873338	0.5458027923	0.3488836502	0.4018402057	0.725006031	0.3488836502	0.69283589099	0.54288329393	0.84985788858	0.69283589099	0.96986823178	1	0.54288329393	0.96986823178	1	0.84985788858	1	1	0.9201114	0.4739931904
SRSF9	-2.5142465	2.86762814	4.169925	4.169925	-2.86762814	1.30229687	1.30229687	-4.169925	-1.30229687	0	-4.169925	-1.30229687	0	1.9465518	2.8305535	2.8305535	-1.9465518	1.2501673	1.2501673	-2.8305535	-1.2501673	0	-2.8305535	-1.2501673	0	0.0877226199	0.0222947285	0.0222947285	0.0877226199	0.2468175789	0.2468175789	0.0222947285	0.2468175789	1	0.0222947285	0.2468175789	1	0.44081241992	0.23226448502	0.33110043609	0.44081241992	0.96986823178	0.9429959267	0.23226448502	0.96986823178	1	0.33110043609	0.9429959267	1	3.2669179	0.080682136
SSRP1	-2.6089998	2.70004556	3.80735492	3.80735492	-2.70004556	1.10730936	1.10730936	-3.80735492	-1.10730936	0	-3.80735492	-1.10730936	0	2.07268	2.9227019	2.9227019	-2.07268	1.2021125	1.2021125	-2.9227019	-1.2021125	0	-2.9227019	-1.2021125	0	0.0721840478	0.0193638606	0.0193638606	0.0721840478	0.2639351358	0.2639351358	0.0193638606	0.2639351358	1	0.0193638606	0.2639351358	1	0.43716396592	0.22458708182	0.31432499224	0.43716396592	0.96986823178	0.9429959267	0.22458708182	0.96986823178	1	0.31432499224	0.9429959267	1	3.4287465	0.0730250397
STMN1	1.6275324	-0.11081721	1.54367417	0.04333294	0.11081721	1.65449137	0.15415015	-1.54367417	-1.65449137	-1.50034123	-0.04333294	-0.15415015	1.50034123	-0.052115	0.7259576	0.0203786	0.052115	1.1003608	0.1025214	-0.7259576	-1.1003608	-0.9978394	-0.0203786	-0.1025214	0.9978394	0.9597240379	0.4887036416	0.9842440608	0.9597240379	0.3034060137	0.9208841736	0.4887036416	0.3034060137	0.3477850231	0.9842440608	0.9208841736	0.3477850231	1	0.84161726002	1	1	0.96986823178	1	0.84161726002	0.96986823178	1	1	1	1	0.5140837	0.6840014881
STOML2	-0.2392046	-5.31818662	-3.85024893	-1.10730936	5.31818662	1.46793769	4.21087725	3.85024893	-1.46793769	2.74293956	1.10730936	-4.21087725	-2.74293956	-3.8028142	-2.753153	-0.7917909	3.8028142	1.4844451	4.25823	2.753153	-1.4844451	2.7737848	0.7917909	-4.25823	-2.7737848	0.0052868057	0.0251101481	0.4514815948	0.0052868057	0.176259706	0.0028145544	0.0251101481	0.176259706	0.0243255641	0.4514815948	0.0028145544	0.0243255641	0.11531844999	0.24746482134	0.85024860792	0.11531844999	0.95278726633	0.24556986928	0.24746482134	0.95278726633	0.9432913195	0.85024860792	0.24556986928	0.9432913195	8.6284203	0.0070061966
